lon,lat,depth,stdv,smag,shiftstd,avstr,avdip,avrke,psdepth,sstr,sdip,nID,pslon,pslat,bzlon,bzlat,centsurf,thickness,alen,blen,clen,ogstr,ogdip,hstdv,vstdv
232.80,48.60,3.48,3.76,0.00,0.00,nan,nan,nan,3.48,319.94,5.39,2328486,232.80,48.60,232.80,48.60,4.00,25.48,100.00,20.00,100.00,309.04,0.00,0.00,3.76
233.00,48.60,4.70,9.26,0.00,0.00,154.83,81.83,-178.85,4.70,321.67,5.56,2330486,233.00,48.60,233.00,48.60,8.00,25.64,100.00,20.00,100.00,318.90,5.00,0.81,9.22
233.20,48.60,5.35,8.26,0.00,0.00,nan,nan,nan,5.35,322.92,6.98,2332486,233.20,48.60,233.20,48.60,7.00,25.88,100.00,20.00,100.00,324.87,8.68,1.25,8.16
233.40,48.60,9.48,6.36,0.00,0.00,nan,nan,nan,9.48,323.92,8.37,2334486,233.40,48.60,233.40,48.60,11.00,25.88,100.00,20.00,100.00,323.86,10.60,1.17,6.26
233.60,48.60,9.75,9.75,0.00,0.00,nan,nan,nan,9.75,324.53,9.65,2336486,233.60,48.60,233.60,48.60,9.00,27.47,100.00,20.00,100.00,324.39,10.89,1.84,9.57
233.80,48.60,9.79,10.30,0.00,0.00,nan,nan,nan,9.79,324.62,10.81,2338486,233.80,48.60,233.80,48.60,8.00,28.42,100.00,20.00,100.00,319.27,10.20,1.82,10.13
234.00,48.60,15.98,7.85,0.00,0.00,nan,nan,nan,15.98,324.30,11.83,2340486,234.00,48.60,234.00,48.60,12.00,28.42,100.00,20.00,100.00,319.46,10.49,1.43,7.72
234.20,48.60,15.00,8.31,0.00,0.00,nan,nan,nan,15.00,323.92,12.71,2342486,234.20,48.60,234.20,48.60,6.00,28.88,100.00,20.00,100.00,320.85,10.62,1.53,8.16
234.40,48.60,20.07,7.48,0.00,0.00,nan,nan,nan,20.07,323.64,13.37,2344486,234.40,48.60,234.40,48.60,14.00,28.88,100.00,20.00,100.00,322.44,10.08,1.31,7.37
235.01,48.60,24.62,9.82,3.34,0.26,320.88,73.66,-178.80,30.88,322.57,12.45,2350486,235.00,48.60,235.00,48.60,21.00,29.39,100.00,20.00,100.00,319.03,13.60,2.31,9.55
235.21,48.60,25.10,9.57,4.01,0.32,320.88,73.66,-178.80,31.81,322.56,11.45,2352486,235.20,48.60,235.20,48.60,20.00,31.13,100.00,20.00,100.00,315.05,12.31,2.04,9.35
235.41,48.61,29.31,9.00,5.06,0.41,nan,nan,nan,33.85,322.89,10.67,2354486,235.40,48.60,235.40,48.60,18.00,31.11,100.00,20.00,100.00,312.89,10.09,1.58,8.86
235.61,48.61,34.47,9.77,6.06,0.49,nan,nan,nan,35.76,323.01,10.46,2356486,235.60,48.60,235.60,48.60,12.00,31.24,21.00,20.00,100.00,307.83,8.66,1.47,9.66
235.82,48.61,34.79,8.25,7.58,0.61,nan,nan,nan,38.70,322.14,10.84,2358486,235.80,48.60,235.80,48.60,13.00,31.24,20.00,20.00,100.00,310.81,8.14,1.17,8.16
236.01,48.61,34.79,11.32,6.99,0.56,nan,nan,nan,37.56,320.65,11.70,2360486,236.00,48.60,236.00,48.60,19.00,31.24,20.00,20.00,100.00,313.80,9.22,1.81,11.17
236.21,48.61,39.88,12.88,5.73,0.46,nan,nan,nan,35.11,319.99,12.88,2362486,236.20,48.60,236.20,48.60,15.50,31.24,20.00,20.00,100.00,311.81,10.97,2.45,12.65
236.42,48.61,44.58,16.04,8.33,0.67,nan,nan,nan,40.15,320.49,14.10,2364486,236.40,48.60,236.40,48.60,20.00,31.24,20.00,20.00,100.00,318.89,11.10,3.09,15.74
230.20,48.80,2.70,2.00,0.00,0.00,nan,nan,nan,2.70,324.98,6.84,2302488,230.20,48.80,230.20,48.80,3.00,22.93,100.00,20.00,100.00,332.20,0.00,0.00,2.00
230.40,48.80,2.72,2.00,0.00,0.00,nan,nan,nan,2.72,324.98,6.84,2304488,230.40,48.80,230.40,48.80,3.00,22.93,100.00,20.00,100.00,332.20,0.00,0.00,2.00
230.60,48.80,2.76,2.00,0.00,0.00,nan,nan,nan,2.76,325.84,6.77,2306488,230.60,48.80,230.60,48.80,3.00,22.93,100.00,20.00,100.00,332.20,0.00,0.00,2.00
230.80,48.80,2.80,2.00,0.00,0.00,nan,nan,nan,2.80,339.32,4.80,2308488,230.80,48.80,230.80,48.80,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.00,48.80,2.86,2.00,0.00,0.00,nan,nan,nan,2.86,339.32,4.80,2310488,231.00,48.80,231.00,48.80,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.20,48.80,2.91,2.00,0.00,0.00,nan,nan,nan,2.91,339.32,4.80,2312488,231.20,48.80,231.20,48.80,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.40,48.80,2.95,2.00,0.00,0.00,nan,nan,nan,2.95,339.32,4.80,2314488,231.40,48.80,231.40,48.80,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.60,48.80,3.01,2.00,0.00,0.00,nan,nan,nan,3.01,339.32,4.80,2316488,231.60,48.80,231.60,48.80,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.80,48.80,3.07,2.00,0.00,0.00,nan,nan,nan,3.07,339.32,4.80,2318488,231.80,48.80,231.80,48.80,3.00,25.80,100.00,20.00,100.00,329.05,0.00,0.00,2.00
232.00,48.80,3.14,2.00,0.00,0.00,nan,nan,nan,3.14,336.48,4.80,2320488,232.00,48.80,232.00,48.80,3.00,25.80,100.00,20.00,100.00,329.05,0.00,0.00,2.00
232.20,48.80,3.22,2.00,0.00,0.00,nan,nan,nan,3.22,330.37,4.68,2322488,232.20,48.80,232.20,48.80,3.00,25.67,100.00,20.00,100.00,325.90,0.00,0.00,2.00
232.40,48.80,3.30,2.35,0.00,0.00,nan,nan,nan,3.30,327.46,4.59,2324488,232.40,48.80,232.40,48.80,3.00,25.10,100.00,20.00,100.00,317.99,0.00,0.00,2.35
232.60,48.80,5.10,9.25,0.00,0.00,89.34,69.13,82.14,5.10,321.13,4.97,2326488,232.60,48.80,232.60,48.80,9.00,23.76,100.00,20.00,100.00,320.10,4.60,0.74,9.22
232.80,48.80,5.10,9.26,0.00,0.00,89.34,69.13,82.14,5.10,319.86,5.96,2328488,232.80,48.80,232.80,48.80,8.00,25.48,100.00,20.00,100.00,316.50,5.70,0.92,9.21
233.00,48.80,4.74,8.26,0.00,0.00,154.83,81.83,-178.85,4.74,319.72,7.36,2330488,233.00,48.80,233.00,48.80,7.00,25.64,100.00,20.00,100.00,320.95,9.61,1.38,8.14
233.20,48.80,9.84,9.43,0.00,0.00,nan,nan,nan,9.84,320.30,8.74,2332488,233.20,48.80,233.20,48.80,12.00,25.64,100.00,20.00,100.00,321.48,12.09,1.98,9.22
233.40,48.80,10.15,10.27,0.00,0.00,nan,nan,nan,10.15,321.16,10.01,2334488,233.40,48.80,233.40,48.80,11.00,25.88,100.00,20.00,100.00,318.54,10.37,1.85,10.10
233.60,48.80,10.31,10.37,0.00,0.00,nan,nan,nan,10.31,322.10,11.22,2336488,233.60,48.80,233.60,48.80,7.00,25.88,100.00,20.00,100.00,321.53,11.49,2.06,10.16
233.80,48.80,15.37,8.22,0.00,0.00,nan,nan,nan,15.37,322.66,12.34,2338488,233.80,48.80,233.80,48.80,12.00,27.47,100.00,20.00,100.00,315.45,10.41,1.48,8.08
234.00,48.80,20.47,6.71,0.00,0.00,nan,nan,nan,20.47,322.61,13.28,2340488,234.00,48.80,234.00,48.80,12.00,27.47,100.00,20.00,100.00,323.36,10.73,1.25,6.59
234.20,48.80,20.51,7.48,0.00,0.00,nan,nan,nan,20.51,322.19,13.97,2342488,234.20,48.80,234.20,48.80,14.00,28.42,100.00,20.00,100.00,317.09,10.38,1.35,7.36
234.40,48.80,19.98,7.28,0.00,0.00,nan,nan,nan,19.98,321.55,14.28,2344488,234.40,48.80,234.40,48.80,13.00,28.88,100.00,20.00,100.00,315.20,13.26,1.67,7.09
234.61,48.80,20.42,11.25,3.03,0.23,320.88,73.66,-178.80,30.35,320.57,14.04,2346488,234.60,48.80,234.60,48.80,22.00,28.88,100.00,20.00,100.00,319.55,12.68,2.47,10.97
234.81,48.80,24.82,10.10,3.39,0.26,320.88,73.66,-178.80,31.11,319.26,13.23,2348488,234.80,48.80,234.80,48.80,21.00,28.88,100.00,20.00,100.00,316.62,13.45,2.35,9.82
235.01,48.81,30.20,10.79,4.42,0.34,320.88,73.66,-178.80,33.29,318.04,12.12,2350488,235.00,48.80,235.00,48.80,22.00,28.88,100.00,20.00,100.00,319.60,12.47,2.33,10.54
235.21,48.81,34.65,11.36,5.33,0.41,nan,nan,nan,35.19,317.63,11.24,2352488,235.20,48.80,235.20,48.80,20.00,28.88,100.00,20.00,100.00,316.59,10.66,2.10,11.16
235.41,48.81,40.30,14.37,5.90,0.45,nan,nan,nan,36.17,318.30,11.14,2354488,235.40,48.80,235.40,48.80,20.00,29.39,50.00,20.00,100.00,309.23,9.80,2.45,14.16
235.61,48.81,40.29,15.33,6.58,0.53,nan,nan,nan,36.81,318.95,12.02,2356488,235.60,48.80,235.60,48.80,21.00,31.13,39.00,20.00,100.00,302.81,10.12,2.69,15.09
236.02,48.81,35.43,11.25,6.19,0.50,nan,nan,nan,36.00,316.07,14.91,2360488,236.00,48.80,236.00,48.80,18.00,31.24,26.00,20.00,100.00,308.11,12.10,2.36,11.00
236.22,48.81,39.84,12.81,8.21,0.66,nan,nan,nan,39.93,314.31,16.03,2362488,236.20,48.80,236.20,48.80,19.00,31.24,25.00,20.00,100.00,306.71,12.17,2.70,12.52
236.46,48.84,39.35,15.98,20.62,1.66,nan,nan,nan,45.59,313.83,16.81,2364488,236.40,48.80,236.40,48.80,19.50,31.24,20.00,20.00,100.00,312.04,14.20,3.92,15.50
230.20,49.00,2.71,2.00,0.00,0.00,nan,nan,nan,2.71,324.98,6.84,2302490,230.20,49.00,230.20,49.00,3.00,23.00,100.00,20.00,100.00,332.20,0.00,0.00,2.00
230.40,49.00,2.73,2.00,0.00,0.00,nan,nan,nan,2.73,324.98,6.84,2304490,230.40,49.00,230.40,49.00,3.00,22.93,100.00,20.00,100.00,332.20,0.00,0.00,2.00
230.60,49.00,2.78,2.00,0.00,0.00,nan,nan,nan,2.78,324.98,6.84,2306490,230.60,49.00,230.60,49.00,3.00,22.93,100.00,20.00,100.00,332.20,0.00,0.00,2.00
230.80,49.00,2.83,2.00,0.00,0.00,nan,nan,nan,2.83,325.84,6.77,2308490,230.80,49.00,230.80,49.00,3.00,22.93,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.00,49.00,2.88,2.00,0.00,0.00,nan,nan,nan,2.88,325.84,6.77,2310490,231.00,49.00,231.00,49.00,3.00,22.93,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.20,49.00,2.91,2.00,0.00,0.00,nan,nan,nan,2.91,339.32,4.80,2312490,231.20,49.00,231.20,49.00,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.40,49.00,2.95,2.00,0.00,0.00,nan,nan,nan,2.95,339.32,4.80,2314490,231.40,49.00,231.40,49.00,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.60,49.00,3.00,2.00,0.00,0.00,nan,nan,nan,3.00,339.32,4.80,2316490,231.60,49.00,231.60,49.00,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
231.80,49.00,3.07,2.00,0.00,0.00,nan,nan,nan,3.07,339.32,4.80,2318490,231.80,49.00,231.80,49.00,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
232.00,49.00,3.13,2.00,0.00,0.00,nan,nan,nan,3.13,339.32,4.80,2320490,232.00,49.00,232.00,49.00,3.00,25.80,100.00,20.00,100.00,332.20,0.00,0.00,2.00
232.20,49.00,3.20,2.00,0.00,0.00,nan,nan,nan,3.20,336.48,4.80,2322490,232.20,49.00,232.20,49.00,3.00,25.80,100.00,20.00,100.00,329.05,0.00,0.00,2.00
232.40,49.00,9.70,8.66,0.00,0.00,89.34,69.13,82.14,9.70,331.87,5.10,2324490,232.40,49.00,232.40,49.00,14.50,25.67,100.00,20.00,100.00,328.50,5.40,0.81,8.62
232.60,49.00,5.50,9.25,0.00,0.00,154.83,81.83,-178.85,5.50,326.01,6.48,2326490,232.60,49.00,232.60,49.00,9.00,24.50,100.00,20.00,100.00,322.70,6.60,1.06,9.19
232.80,49.00,5.27,13.10,0.00,0.00,nan,nan,nan,5.27,321.81,7.94,2328490,232.80,49.00,232.80,49.00,7.00,23.76,100.00,20.00,100.00,324.14,10.76,2.45,12.87
233.00,49.00,9.52,10.25,0.00,0.00,nan,nan,nan,9.52,319.43,9.39,2330490,233.00,49.00,233.00,49.00,10.00,25.48,100.00,20.00,100.00,322.41,11.50,2.04,10.04
233.20,49.00,10.08,10.30,0.00,0.00,nan,nan,nan,10.08,318.31,10.66,2332490,233.20,49.00,233.20,49.00,8.00,25.64,100.00,20.00,100.00,321.04,12.78,2.28,10.04
233.40,49.00,10.33,10.47,0.00,0.00,nan,nan,nan,10.33,318.34,11.73,2334490,233.40,49.00,233.40,49.00,6.00,25.64,100.00,20.00,100.00,316.88,12.09,2.19,10.24
233.60,49.00,15.63,7.91,0.00,0.00,nan,nan,nan,15.63,319.47,12.71,2336490,233.60,49.00,233.60,49.00,10.00,25.88,100.00,20.00,100.00,314.68,11.78,1.61,7.74
233.80,49.00,15.61,7.81,0.00,0.00,259.91,62.89,-1.82,15.61,320.90,13.63,2338490,233.80,49.00,233.80,49.00,9.00,25.88,100.00,20.00,100.00,311.82,11.08,1.50,7.66
234.00,49.00,19.65,7.28,0.00,0.00,254.84,60.05,172.80,19.65,321.68,14.37,2340490,234.00,49.00,234.00,49.00,13.00,27.47,100.00,20.00,100.00,313.00,13.05,1.64,7.09
234.20,49.00,20.28,6.38,0.00,0.00,nan,nan,nan,20.28,321.57,14.78,2342490,234.20,49.00,234.20,49.00,12.00,27.47,100.00,20.00,100.00,313.91,14.44,1.59,6.18
234.41,49.00,19.74,11.32,3.22,0.25,320.88,73.66,-178.80,30.86,320.64,14.73,2344490,234.40,49.00,234.40,49.00,22.00,28.42,100.00,20.00,100.00,316.31,13.99,2.74,10.99
234.61,49.01,29.72,11.27,4.18,0.32,320.88,73.66,-178.80,32.77,318.79,14.09,2346490,234.60,49.00,234.60,49.00,23.00,28.88,100.00,20.00,100.00,311.82,13.59,2.65,10.95
234.81,49.01,29.72,11.32,4.86,0.37,320.88,73.66,-178.80,34.21,316.16,12.99,2348490,234.80,49.00,234.80,49.00,23.00,28.88,100.00,20.00,100.00,314.30,13.15,2.58,11.02
235.01,49.01,34.79,11.82,5.45,0.42,320.88,73.66,-178.80,35.43,313.86,11.90,2350490,235.00,49.00,235.00,49.00,21.00,28.88,100.00,20.00,100.00,312.63,13.05,2.67,11.51
235.21,49.01,39.59,13.66,5.91,0.45,nan,nan,nan,36.40,313.82,11.52,2352490,235.20,49.00,235.20,49.00,20.00,28.88,74.00,20.00,100.00,306.65,13.11,3.10,13.30
235.42,49.01,40.03,14.80,7.12,0.55,nan,nan,nan,38.94,316.27,12.44,2354490,235.40,49.00,235.40,49.00,23.00,28.88,31.00,20.00,100.00,308.47,14.21,3.63,14.35
235.86,49.04,44.33,24.39,20.55,1.65,nan,nan,nan,46.97,317.87,16.67,2358490,235.80,49.00,235.80,49.00,9.00,31.13,42.00,20.00,100.00,298.78,13.57,5.72,23.71
236.06,49.04,39.94,19.90,20.53,1.66,nan,nan,nan,50.05,315.17,18.09,2360490,236.00,49.00,236.00,49.00,31.00,31.11,37.00,20.00,100.00,302.09,14.23,4.89,19.29
236.26,49.04,39.47,10.68,20.62,1.66,nan,nan,nan,51.66,312.00,18.70,2362490,236.20,49.00,236.20,49.00,14.50,31.24,28.00,20.00,100.00,301.17,15.13,2.79,10.31
236.46,49.05,44.71,11.36,20.62,1.66,nan,nan,nan,56.43,310.18,19.03,2364490,236.40,49.00,236.40,49.00,15.50,31.24,20.00,20.00,100.00,309.32,17.33,3.38,10.84
230.20,49.20,2.73,2.00,0.00,0.00,nan,nan,nan,2.73,324.98,6.84,2302492,230.20,49.20,230.20,49.20,3.00,22.47,100.00,20.00,100.00,310.77,0.00,0.00,2.00
230.40,49.20,2.76,2.00,0.00,0.00,nan,nan,nan,2.76,324.98,6.84,2304492,230.40,49.20,230.40,49.20,3.00,23.00,100.00,20.00,100.00,310.77,0.00,0.00,2.00
230.60,49.20,2.79,2.00,0.00,0.00,nan,nan,nan,2.79,324.98,6.84,2306492,230.60,49.20,230.60,49.20,3.00,22.93,100.00,20.00,100.00,310.77,0.00,0.00,2.00
230.80,49.20,2.84,2.00,0.00,0.00,nan,nan,nan,2.84,324.98,6.84,2308492,230.80,49.20,230.80,49.20,3.00,22.93,100.00,20.00,100.00,335.35,0.00,0.00,2.00
231.00,49.20,2.87,2.00,0.00,0.00,nan,nan,nan,2.87,325.84,6.77,2310492,231.00,49.20,231.00,49.20,3.00,22.93,100.00,20.00,100.00,335.35,0.00,0.00,2.00
231.20,49.20,2.90,2.00,0.00,0.00,nan,nan,nan,2.90,325.84,6.77,2312492,231.20,49.20,231.20,49.20,3.00,22.93,100.00,20.00,100.00,335.35,0.00,0.00,2.00
231.40,49.20,2.93,2.00,0.00,0.00,nan,nan,nan,2.93,325.84,6.77,2314492,231.40,49.20,231.40,49.20,3.00,22.93,100.00,20.00,100.00,333.78,0.00,0.00,2.00
231.60,49.20,2.98,2.00,0.00,0.00,nan,nan,nan,2.98,341.46,5.58,2316492,231.60,49.20,231.60,49.20,3.00,25.88,100.00,20.00,100.00,333.78,0.00,0.00,2.00
231.80,49.20,3.04,2.00,0.00,0.00,nan,nan,nan,3.04,341.46,5.58,2318492,231.80,49.20,231.80,49.20,3.00,25.83,100.00,20.00,100.00,333.78,0.00,0.00,2.00
232.00,49.20,3.11,2.00,0.00,0.00,nan,nan,nan,3.11,341.46,5.58,2320492,232.00,49.20,232.00,49.20,3.00,25.83,100.00,20.00,100.00,333.78,0.00,0.00,2.00
232.20,49.20,10.00,8.94,0.00,0.00,89.34,69.13,82.14,10.00,341.46,5.58,2322492,232.20,49.20,232.20,49.20,15.00,25.83,100.00,20.00,100.00,334.40,5.60,0.87,8.90
232.40,49.20,5.50,12.35,0.00,0.00,154.83,81.83,-178.85,5.50,337.26,6.97,2324492,232.40,49.20,232.40,49.20,9.00,25.83,100.00,20.00,100.00,330.80,7.30,1.57,12.25
232.60,49.20,7.48,12.98,0.00,0.00,154.83,81.83,-178.85,7.48,331.08,8.69,2326492,232.60,49.20,232.60,49.20,25.00,25.67,100.00,20.00,100.00,323.56,11.34,2.55,12.73
232.80,49.20,9.79,10.77,0.00,0.00,nan,nan,nan,9.79,325.35,10.31,2328492,232.80,49.20,232.80,49.20,9.00,23.76,100.00,20.00,100.00,324.70,12.46,2.32,10.52
233.00,49.20,10.44,10.47,0.00,0.00,nan,nan,nan,10.44,320.79,11.70,2330492,233.00,49.20,233.00,49.20,6.00,25.48,100.00,20.00,100.00,320.80,13.20,2.39,10.20
233.20,49.20,15.34,7.81,0.00,0.00,259.91,62.89,-1.82,15.34,317.54,12.65,2332492,233.20,49.20,233.20,49.20,9.00,25.64,100.00,20.00,100.00,321.95,13.64,1.84,7.59
233.40,49.20,15.61,7.76,0.00,0.00,254.84,60.05,172.80,15.61,316.14,13.16,2334492,233.40,49.20,233.40,49.20,8.00,25.64,100.00,20.00,100.00,315.42,12.19,1.64,7.58
233.60,49.20,15.01,8.26,0.00,0.00,254.84,60.05,172.80,15.01,317.29,13.52,2336492,233.60,49.20,233.60,49.20,7.00,25.64,100.00,20.00,100.00,313.92,13.11,1.87,8.04
233.80,49.20,20.34,6.71,0.00,0.00,254.08,56.10,233.30,20.34,320.18,13.97,2338492,233.80,49.20,233.80,49.20,12.00,25.88,100.00,20.00,100.00,311.78,14.05,1.63,6.51
234.01,49.20,19.81,11.75,2.78,0.21,266.91,56.59,171.11,30.51,322.73,14.44,2340492,234.00,49.20,234.00,49.20,22.00,25.88,100.00,20.00,100.00,310.10,14.16,2.88,11.40
234.21,49.20,25.26,10.40,3.44,0.26,286.16,57.34,77.83,31.59,323.65,14.68,2342492,234.20,49.20,234.20,49.20,23.00,27.47,100.00,20.00,100.00,315.94,14.49,2.60,10.07
234.41,49.21,29.71,11.79,4.61,0.35,320.88,73.66,-178.80,34.17,322.70,14.46,2344492,234.40,49.20,234.40,49.20,25.00,27.47,100.00,20.00,100.00,311.33,13.76,2.80,11.45
234.61,49.21,30.30,11.79,5.22,0.40,320.88,73.66,-178.80,35.13,319.87,13.69,2346492,234.60,49.20,234.60,49.20,24.00,28.42,100.00,20.00,100.00,311.72,14.22,2.90,11.43
234.81,49.21,45.18,19.10,5.55,0.43,nan,nan,nan,35.83,315.60,12.59,2348492,234.80,49.20,234.80,49.20,22.00,28.42,100.00,20.00,100.00,310.50,14.38,4.75,18.51
235.01,49.21,44.85,18.14,6.21,0.48,nan,nan,nan,37.03,312.09,11.79,2350492,235.00,49.20,235.00,49.20,22.00,28.88,100.00,20.00,100.00,310.02,16.02,5.01,17.44
235.22,49.21,30.41,7.25,9.27,0.71,nan,nan,nan,43.45,312.85,12.10,2352492,235.20,49.20,235.20,49.20,10.50,28.88,20.00,20.00,100.00,305.10,15.58,1.95,6.98
235.45,49.23,34.75,9.38,19.06,1.46,nan,nan,nan,45.17,317.39,14.01,2354492,235.40,49.20,235.40,49.20,11.50,28.88,20.00,20.00,100.00,301.65,16.40,2.65,9.00
235.66,49.23,44.71,14.93,19.06,1.46,nan,nan,nan,45.17,320.84,16.88,2356492,235.60,49.20,235.60,49.20,11.50,28.88,20.00,20.00,100.00,299.91,16.63,4.27,14.31
235.87,49.24,35.55,17.19,19.06,1.46,nan,nan,nan,50.25,320.80,19.18,2358492,235.80,49.20,235.80,49.20,16.50,28.88,21.00,20.00,100.00,295.05,17.79,5.25,16.37
236.07,49.24,50.51,8.89,19.06,1.46,nan,nan,nan,64.78,317.75,20.10,2360492,236.00,49.20,236.00,49.20,24.00,28.88,38.00,20.00,100.00,298.48,19.25,2.93,8.39
236.27,49.25,49.51,8.75,20.53,1.66,nan,nan,nan,63.73,313.52,20.20,2362492,236.20,49.20,236.20,49.20,24.00,31.11,27.00,20.00,100.00,296.69,17.01,2.56,8.36
236.47,49.25,45.55,7.08,20.62,1.66,nan,nan,nan,65.10,310.54,20.58,2364492,236.40,49.20,236.40,49.20,14.00,31.24,20.00,20.00,100.00,301.97,17.55,2.14,6.75
230.20,49.40,2.74,2.00,0.00,0.00,nan,nan,nan,2.74,324.98,6.84,2302494,230.20,49.40,230.20,49.40,3.00,22.47,100.00,20.00,100.00,310.77,0.00,0.00,2.00
230.40,49.40,2.78,2.00,0.00,0.00,nan,nan,nan,2.78,324.98,6.84,2304494,230.40,49.40,230.40,49.40,3.00,22.47,100.00,20.00,100.00,310.77,0.00,0.00,2.00
230.60,49.40,2.82,2.00,0.00,0.00,nan,nan,nan,2.82,324.98,6.84,2306494,230.60,49.40,230.60,49.40,3.00,22.47,100.00,20.00,100.00,310.77,0.00,0.00,2.00
230.80,49.40,2.86,2.00,0.00,0.00,nan,nan,nan,2.86,324.98,6.84,2308494,230.80,49.40,230.80,49.40,3.00,23.00,100.00,20.00,100.00,310.77,0.00,0.00,2.00
231.00,49.40,2.87,2.00,0.00,0.00,nan,nan,nan,2.87,324.98,6.84,2310494,231.00,49.40,231.00,49.40,3.00,22.93,100.00,20.00,100.00,310.77,0.00,0.00,2.00
231.20,49.40,2.89,2.00,0.00,0.00,nan,nan,nan,2.89,325.84,6.77,2312494,231.20,49.40,231.20,49.40,3.00,22.93,100.00,20.00,100.00,310.77,0.00,0.00,2.00
231.40,49.40,2.91,2.00,0.00,0.00,nan,nan,nan,2.91,325.84,6.77,2314494,231.40,49.40,231.40,49.40,3.00,22.93,100.00,20.00,100.00,338.20,0.00,0.00,2.00
231.60,49.40,2.95,2.00,0.00,0.00,nan,nan,nan,2.95,337.15,7.98,2316494,231.60,49.40,231.60,49.40,3.00,23.56,100.00,20.00,100.00,336.92,0.00,0.00,2.00
231.80,49.40,3.01,2.00,0.00,0.00,nan,nan,nan,3.01,337.15,7.98,2318494,231.80,49.40,231.80,49.40,3.00,25.21,100.00,20.00,100.00,336.92,0.00,0.00,2.00
232.00,49.40,3.08,2.00,0.00,0.00,nan,nan,nan,3.08,341.32,7.80,2320494,232.00,49.40,232.00,49.40,3.00,25.88,100.00,20.00,100.00,336.92,0.00,0.00,2.00
232.20,49.40,3.20,13.42,0.00,0.00,154.83,81.83,-178.85,3.20,342.26,7.42,2322494,232.20,49.40,232.20,49.40,9.00,25.88,100.00,20.00,100.00,333.00,7.60,1.78,13.30
232.40,49.40,4.58,13.42,0.00,0.00,nan,nan,nan,4.58,339.18,9.29,2324494,232.40,49.40,232.40,49.40,9.00,25.88,100.00,20.00,100.00,328.70,12.61,2.93,13.10
232.60,49.40,20.26,10.75,0.00,0.00,nan,nan,nan,20.26,334.04,11.47,2326494,232.60,49.40,232.60,49.40,21.00,25.88,100.00,20.00,100.00,324.26,12.52,2.33,10.50
232.80,49.40,10.10,10.47,0.00,0.00,nan,nan,nan,10.10,328.41,13.13,2328494,232.80,49.40,232.80,49.40,6.00,25.88,100.00,20.00,100.00,326.02,15.29,2.76,10.10
233.00,49.40,15.09,7.81,0.00,0.00,254.84,60.05,172.80,15.09,322.92,14.08,2330494,233.00,49.40,233.00,49.40,9.00,23.76,100.00,20.00,100.00,318.86,13.18,1.78,7.60
233.20,49.40,15.76,7.25,0.00,0.00,254.08,56.10,233.30,15.76,317.96,14.15,2332494,233.20,49.40,233.20,49.40,7.00,25.48,100.00,20.00,100.00,320.22,13.74,1.72,7.04
233.40,49.40,20.25,6.36,0.00,0.00,253.42,52.33,258.58,20.25,314.86,13.50,2334494,233.40,49.40,233.40,49.40,11.00,25.64,100.00,20.00,100.00,315.67,13.66,1.50,6.18
233.60,49.40,19.85,6.63,0.00,0.00,253.42,52.33,258.58,19.85,315.98,12.76,2336494,233.60,49.40,233.60,49.40,11.00,25.64,100.00,20.00,100.00,318.20,13.59,1.56,6.45
233.81,49.40,20.03,12.27,2.91,0.23,274.96,54.29,169.98,30.87,321.61,12.57,2338494,233.80,49.40,233.80,49.40,22.00,25.64,100.00,20.00,100.00,315.81,12.59,2.67,11.97
234.01,49.40,25.51,11.25,3.30,0.25,320.88,73.66,-178.80,31.72,327.75,13.03,2340494,234.00,49.40,234.00,49.40,23.00,25.88,100.00,20.00,100.00,317.36,12.98,2.53,10.97
234.21,49.40,29.94,12.25,4.81,0.37,320.88,73.66,-178.80,34.61,330.85,13.56,2342494,234.20,49.40,234.20,49.40,25.00,27.47,100.00,20.00,100.00,317.60,13.65,2.89,11.90
234.41,49.41,30.22,10.12,5.27,0.40,320.88,73.66,-178.80,35.62,330.40,13.59,2344494,234.40,49.40,234.40,49.40,22.00,27.47,100.00,20.00,100.00,316.37,12.95,2.27,9.87
234.61,49.41,44.54,18.33,5.54,0.42,nan,nan,nan,36.22,326.85,12.96,2346494,234.60,49.40,234.60,49.40,22.00,27.47,100.00,20.00,100.00,318.08,15.07,4.77,17.70
234.82,49.41,50.33,23.69,9.24,0.71,nan,nan,nan,43.70,320.95,12.04,2348494,234.80,49.40,234.80,49.40,29.00,28.42,100.00,20.00,100.00,312.99,16.17,6.59,22.75
235.04,49.42,26.65,7.50,18.76,1.44,nan,nan,nan,45.02,315.73,11.67,2350494,235.00,49.40,235.00,49.40,12.50,28.42,24.00,20.00,100.00,313.99,17.33,2.23,7.16
